brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
113,Samuel Smith Old Brewery (Tadcaster),1289523429,4.5,2.5,4.5,MP72,Oatmeal Stout,4.0,4.0,Samuel Smith's Oatmeal Stout,5.0,571
610,Bear Republic Brewing Co.,1185677507,5.0,3.5,4.0,sessycuban,American Double / Imperial Stout,4.0,4.5,Big Bear Black Stout,8.1,1658
35,Boston Beer Company (Samuel Adams),1071384280,4.5,4.0,3.0,Nytemare,Vienna Lager,4.0,4.5,Samuel Adams Boston Lager,4.9,104
99,Matt Brewing Company,1257038463,3.5,4.0,4.0,jimj21,Pumpkin Ale,4.0,3.0,Saranac Pumpkin Ale,5.4,25608
388,Brasserie Cantillon,1122119740,4.0,4.5,4.0,merlin48,Lambic - Fruit,4.5,4.0,Cantillon Rosé De Gambrinus,5.0,2557
5062,Meantime Brewing Company Limited,1204802889,3.0,3.5,3.5,brendan13,Fruit / Vegetable Beer,3.0,3.5,Raspberry,5.0,29814
2321,Craftsman Brewing Co.,1193014064,4.5,4.5,4.0,bradford,Saison / Farmhouse Ale,5.0,5.0,Craftsman Sour Lavender,6.0,37887
119,Otter Creek Brewing / Wolaver's,1199151789,4.5,4.0,3.5,auxiliary,Maibock / Helles Bock,4.0,4.0,Cuckoo Bock (Otter Creek World Tour),7.4,36063
718,Brouwerij Bavik,1324000502,3.5,3.0,4.0,smakawhat,Flanders Oud Bruin,4.0,4.0,Petrus Aged Pale,7.3,2184
147,Stone Brewing Co.,1299383276,4.0,3.5,4.5,colforbin73,American Strong Ale,4.5,4.5,Arrogant Bastard Ale,7.2,92
741,"Lakefront Brewery, Inc.",1215181898,3.5,2.5,5.0,cburian,American IPA,4.0,2.5,IPA,6.9,40416
147,Stone Brewing Co.,1190686825,4.5,4.5,5.0,iconoklaztor,American Black Ale,4.5,4.5,Stone Sublimely Self-Righteous Ale,8.7,38470
16866,The Bruery,1308887590,3.5,4.0,3.5,scottfrie,American Wild Ale,3.5,4.0,Collaboration Series: ISO:FT,9.0,65884
259,Brouwerij St. Bernardus NV,1075756603,4.5,5.0,4.0,,Tripel,5.0,4.5,St. Bernardus Tripel,8.0,722
3818,Southern Tier Brewing Company,1273754162,4.5,4.0,3.5,shambeano,Old Ale,3.0,4.5,Old Man (Winter Ale),7.7,14368
1725,Hilltop Brewing Company,1089252783,4.0,3.5,4.0,GCBrewingCo,Maibock / Helles Bock,3.5,3.5,Maibock,,18570
140,Sierra Nevada Brewing Co.,1262909052,4.0,3.5,4.5,beerthulhu,American IPA,4.0,4.5,Northern Hemisphere Harvest Wet Hop Ale,6.7,6549
729,Palmetto Brewing Company,1033759608,3.0,3.5,3.0,Suds,American Amber / Red Ale,3.0,3.0,Palmetto Amber,5.5,2665
118,Orkney Brewery,1102302979,3.5,4.0,4.0,shapudding,Scottish Ale,3.0,3.5,The Red MacGregor,4.0,3329
215,Bières de Chimay S.A.,1234595677,4.0,4.0,4.5,bowersdm,Dubbel,4.5,4.0,Chimay Première (Red),7.0,672
1853,Sly Fox Brewing Company,1163059399,4.0,4.0,4.5,Phatz,Doppelbock,4.5,4.5,Instigator Doppelbock,7.3,9364
10099,Dogfish Head Brewery,1250825351,4.5,4.0,4.0,hdofu,American Double / Imperial IPA,4.0,4.5,Squall IPA,9.0,49838
15237,De Struise Brouwers,1294960367,3.5,4.0,4.0,womencantsail,Quadrupel (Quad),4.0,4.0,Pannepot Wild,10.0,56780
335,New Holland Brewing Company,1245656306,4.0,4.0,4.0,kshankar,Oatmeal Stout,4.0,4.0,New Holland The Poet,5.2,8322
11063,Ølfabrikken,1244955390,4.0,4.5,4.5,coldmeat23,Baltic Porter,4.0,4.0,Ølfabrikken Porter,7.5,31956
35,Boston Beer Company (Samuel Adams),1250312437,4.0,4.5,4.0,mtnbikerpa,Vienna Lager,4.0,4.5,Samuel Adams Boston Lager,4.9,104
754,Erie Brewing Co.,1249398384,3.5,3.0,4.0,RonfromJersey,American Pale Ale (APA),3.5,3.5,Mad Anthony's APA,5.5,6477
3818,Southern Tier Brewing Company,1294120102,4.0,4.5,3.5,BEERMILER12,American Double / Imperial Stout,4.0,4.5,Creme Brulee (Imperial Milk Stout),9.6,43687
29,Anheuser-Busch,1115503508,3.5,2.0,2.0,MikeT,American Adjunct Lager,3.5,3.0,Budweiser,5.0,65
207,Brasserie de Rochefort,1233208707,4.5,4.5,4.0,erz316,Belgian Strong Dark Ale,4.0,4.0,Trappistes Rochefort 6,7.5,3842
26,Three Floyds Brewing Co. & Brewpub,1228016650,5.0,2.5,3.5,PerzentRizen,American Pale Wheat Ale,3.0,2.5,Gumballhead,4.5,9478
60,Cooperstown Brewing Company,1151626642,3.5,3.5,3.0,Jredner,English Porter,3.5,4.0,Benchwarmer Porter,6.3,176
419,Spanish Peaks Brewing Co.,1054503481,4.0,3.0,3.5,Brent,American Pale Ale (APA),3.0,3.0,Monterey Pale Ale (MPA),,3398
1888,Lake Placid Craft Brewing Company,1308869273,3.5,3.5,4.5,Thads324,Hefeweizen,3.5,3.0,Lake Placid Hefeweizen,5.5,11786
434,Cervejaria Sul Brasileira,1126530248,4.0,3.5,4.5,Bonhoeffer,Schwarzbier,4.0,3.5,Xingu Black Beer,4.7,1314
10097,Harpoon Brewery,1284343218,4.0,4.0,4.0,Casey10,Wheatwine,4.0,4.0,Harpoon Leviathan - Triticus,11.5,43328
1471,Dark Horse Brewing Company,1286851865,3.5,4.0,3.5,jera1350,Scotch Ale / Wee Heavy,3.5,3.5,Dark Horse Scotty Karate Scotch Ale,9.75,28039
26,Three Floyds Brewing Co. & Brewpub,1284073395,3.5,4.0,4.0,siradmiralnelson,Saison / Farmhouse Ale,3.5,3.5,Rabbid Rabbit,7.4,4629
140,Sierra Nevada Brewing Co.,1238556356,2.5,3.0,4.5,adamette,American IPA,3.0,2.5,Sierra Nevada Celebration Ale,6.8,1904
30,Avery Brewing Company,1283737476,4.5,3.0,4.5,philbe311,Schwarzbier,4.5,3.5,Avery Anniversary Ale - Seventeen (Dry Hopped Black Lager),8.69,58470
35,Boston Beer Company (Samuel Adams),1204046993,4.0,3.5,3.0,AltBock,Winter Warmer,4.0,3.5,Samuel Adams Old Fezziwig Ale,5.9,1881
192,New Belgium Brewing,1159839792,3.5,3.0,3.0,shivtim,American Blonde Ale,2.0,2.0,Skinny Dip,4.2,29675
287,"Bell's Brewery, Inc.",1214660510,4.0,3.5,3.5,JayQue,American Pale Wheat Ale,4.0,3.5,Bell's Oberon Ale,5.8,1094
3725,Réservoir,1090561696,4.5,3.0,3.5,3Vandoo,Belgian Pale Ale,4.0,4.5,De Ble Bitter,5.0,9766
18149,The Lost Abbey,1311649825,4.5,4.5,4.0,sulldaddy,Saison / Farmhouse Ale,4.5,5.0,Red Barn Ale,6.7,32423
99,Matt Brewing Company,1314483024,3.0,3.0,3.0,CraftBeerTastic,American IPA,3.0,3.0,Saranac India Pale Ale,5.8,1464
68,Flying Dog Brewery,1231952150,4.0,4.0,3.5,paco1029384756,American Double / Imperial IPA,4.0,3.5,Double Dog Double Pale Ale,11.5,35754
99,Matt Brewing Company,1242596302,4.0,4.0,3.5,Wasatch,American Double / Imperial IPA,4.0,4.0,Saranac High Peaks Series Imperial IPA,8.5,34409
72,Weisses Bräuhaus G. Schneider & Sohn GmbH,1163313849,3.5,4.5,4.0,dherling,Weizenbock,4.0,4.5,Schneider Aventinus,8.2,224
143,Spoetzl Brewery,1007848590,4.0,3.0,4.0,Jason,Hefeweizen,4.0,3.5,Shiner Hefeweizen,5.4,1552
323,Harviestoun Brewery Ltd.,1220634232,5.0,5.0,4.5,Offa,English Porter,5.0,4.5,Old Engine Oil,6.0,875
10673,Warbird Brewing Company,1207669471,1.5,2.5,3.0,callmemickey,American Pale Ale (APA),2.0,1.5,Warhawk Pale Ale,7.3,36418
287,"Bell's Brewery, Inc.",1297645004,4.5,4.0,4.0,lsrose,American IPA,4.0,4.5,Two Hearted Ale,7.0,1093
13014,Surly Brewing Company,1285172218,4.5,4.5,4.5,bigdonniebrasco,American IPA,4.5,4.5,Furious,6.2,28203
1341,J.J. Bitting Brewing Company,1208630460,3.5,3.5,4.5,plaid75,English Bitter,3.5,3.5,Bittings Best Bitter,,6127
147,Stone Brewing Co.,1269221679,4.5,4.5,4.0,KALIKGOLD,American Amber / Red Ale,4.0,4.0,Stone Levitation Ale,4.4,6301
13947,High & Mighty Beer Co.,1169946087,4.0,3.0,4.5,kelticblood,American Pale Ale (APA),3.5,4.5,XPA (Extra Pale Ale),5.0,30772
1199,Founders Brewing Company,1316215428,5.0,5.0,5.0,WMEugene,American Double / Imperial Stout,5.0,5.0,Founders Breakfast Stout,8.3,11757
2098,Terminal Gravity Brewing Company,1268967159,4.0,4.0,4.0,barleywinefiend,American Blonde Ale,4.0,4.0,ESG (Extra Special Golden),5.4,20447
192,New Belgium Brewing,1316738571,4.0,4.0,4.0,FUNKPhD,American Wild Ale,4.0,4.0,Lips Of Faith - Clutch Collabeeration,9.5,71774
8535,Carlsberg-Tetley Brewing Ltd,1320497630,3.5,2.5,4.0,WoodBrew,English Bitter,3.5,3.5,Tetley's Smoothflow,3.6,20558
392,Weyerbacher Brewing Co.,1227587131,4.5,4.5,4.5,Peconic,Russian Imperial Stout,4.0,4.5,Heresy,8.0,18198
39,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,1260549358,4.0,3.0,5.0,FeDUBBELFIST,Weizenbock,4.5,4.0,Ayinger Weizenbock,7.1,37192
654,Brouwerij Mort Subite,1287160857,4.0,4.0,4.5,Gueuzedude,Lambic - Unblended,4.0,4.0,Mort Subite Oude Lambik,,62636
96,Magic Hat Brewing Company,1236221930,4.5,4.5,4.5,woodske1,Fruit / Vegetable Beer,4.5,4.0,#9,5.1,299
18134,Redhook Ale Brewery,1290139665,4.5,3.5,4.0,thekanna,Extra Special / Strong Bitter (ESB),4.0,4.0,Redhook ESB,5.77,1119
287,"Bell's Brewery, Inc.",1220920671,4.5,4.5,4.5,Duffman,American IPA,4.0,4.5,Two Hearted Ale,7.0,1093
863,Russian River Brewing Company,1273360596,5.0,5.0,5.0,nelnutter,American Double / Imperial IPA,5.0,5.0,Pliny The Elder,8.0,7971
6372,Fort Collins Brewing,1277696677,3.5,3.5,4.0,GarrisWH,Maibock / Helles Bock,4.0,3.5,Hellesbock,7.6,59626
192,New Belgium Brewing,1204947385,4.5,4.0,3.5,SurlyDuff,Belgian Dark Ale,4.5,4.5,1554 Enlightened Black Ale,5.6,1914
863,Russian River Brewing Company,1222660170,4.0,4.0,4.0,Proteus93,American Wild Ale,5.0,4.5,Supplication,7.0,22227
9897,Jolly Pumpkin Artisan Ales,1210895667,4.5,4.5,4.0,FtownThrowDown,American Brown Ale,4.5,5.0,Maracaibo Especial,7.5,22257
105,Miller Brewing Co.,1201475089,4.5,2.5,3.0,HardcoreKeith,Light Lager,2.5,3.0,Miller Lite,4.17,332
140,Sierra Nevada Brewing Co.,1318460348,3.5,3.5,3.5,barleyroad,Hefeweizen,3.5,4.0,Sierra Nevada Kellerweis Hefeweizen,4.8,48434
1199,Founders Brewing Company,1210209845,4.5,5.0,4.5,paco1029384756,American Double / Imperial IPA,5.0,5.0,Founders Devil Dancer,12.0,17538
147,Stone Brewing Co.,1273410578,4.0,4.0,3.5,CraftAleRookie,American Amber / Red Ale,3.5,3.5,Stone Levitation Ale,4.4,6301
42,Brewery Ommegang,1168903709,4.0,4.0,4.5,jettjon,Saison / Farmhouse Ale,4.0,4.0,Hennepin (Farmhouse Saison),7.7,141
1199,Founders Brewing Company,1320804012,5.0,5.0,4.0,jmich24,Scotch Ale / Wee Heavy,4.0,5.0,Founders Backwoods Bastard,10.2,35036
29,Anheuser-Busch,1223216799,4.0,3.0,3.5,Hojaminbag,American Amber / Red Ale,3.5,3.5,Budweiser American Ale,5.3,43118
353,"Carlton & United Breweries, Ltd.",1023160510,1.0,1.0,1.0,rastaman,American Adjunct Lager,1.0,1.0,Melbourne Bitter,4.6,3998
262,Shmaltz Brewing Company,1252286852,4.0,4.0,4.0,webmanspidey,American Strong Ale,4.0,4.0,He'Brew Rejewvenator (Year Of The Fig) 2008,7.8,42380
4398,Baron Brewing,1265407400,4.0,3.0,4.0,philbertk,American Pale Ale (APA),2.5,2.5,Three Skulls Pillagers Pale,6.0,48251
923,Ska Brewing Co.,1281663990,3.5,4.0,4.5,brownbeer,American Double / Imperial IPA,3.5,4.0,Decadent Imperial IPA,10.0,21337
447,Pabst Brewing Company,1200314404,2.5,2.5,3.0,MTNboy,Low Alcohol Beer,2.5,2.5,Old Milwaukee Non Alcoholic,0.4,5719
388,Brasserie Cantillon,1279596300,4.0,4.5,5.0,Tballz420,Lambic - Unblended,4.0,5.0,Cantillon Iris,5.0,7435
604,Brasserie Dubuisson Frères sprl,1104102081,2.5,4.0,3.5,Bourre,Belgian Strong Pale Ale,3.5,3.5,Bush Ambrée,12.0,1602
641,Brouwerij Verhaeghe,1146209611,3.5,3.5,4.0,dogfooddog,Belgian Strong Pale Ale,3.0,3.0,Noël Christmas Weihnacht,7.2,9208
5318,Port Brewing Company / Pizza Port,1262623164,4.5,4.0,4.0,womencantsail,American IPA,4.0,4.0,Jetty IPA,6.5,50969
2432,Klosterbrauerei Ettal / Ettaler Klosterbetriebe GmbH,1255983188,2.0,3.5,4.0,Arbitrator,Munich Dunkel Lager,2.0,3.0,Ettaler Kloster Dunkel,5.0,24206
802,The Blue Ridge Brewing Co.,1197609283,3.0,3.5,3.5,ChainGangGuy,American Stout,3.0,3.5,XXX Total Eclipse Stout,,6086
489,Brouwerij 't IJ,1029086336,5.0,4.5,4.5,marc77,Tripel,4.0,4.0,Zatte,8.0,1406
256,Lost Coast Brewery and Cafe,1294796426,3.0,3.5,4.0,brewerburgundy,English Brown Ale,3.5,3.5,Downtown Brown,5.0,717
139,Shipyard Brewing Co.,1284393715,3.0,2.0,2.0,Sachsenfreude,Pumpkin Ale,3.0,2.0,Pumpkinhead Ale,5.1,1932
28,Anchor Brewing Company,1237663011,4.0,4.0,4.0,aubuc1,Bock,4.0,3.5,Anchor Bock Beer,5.5,23942
119,Otter Creek Brewing / Wolaver's,1235612560,4.0,4.5,4.5,fingerlaker,Pumpkin Ale,3.5,4.0,Wolaver's (Organic) Pumpkin Ale,,44209
337,Saint Arnold Brewing Company,1143067578,4.0,3.5,4.0,cheers2beers,American Stout,4.0,4.0,Saint Arnold Winter Stout,5.6,1069
35,Boston Beer Company (Samuel Adams),1123937621,3.0,3.5,3.5,Citadel82,Vienna Lager,3.0,3.5,Samuel Adams Boston Lager,4.9,104
430,Alltech’s Lexington Brewing and Distilling Co.,1305938173,2.0,3.5,3.5,brewski09,American Strong Ale,4.0,2.0,Kentucky Bourbon Barrel Ale,8.19,18698
35,Boston Beer Company (Samuel Adams),1033131201,4.5,4.5,4.5,Mick,Vienna Lager,4.5,4.5,Samuel Adams Boston Lager,4.9,104
302,Genesee Brewing Co. / Dundee Brewing Co.,1258765014,3.5,3.0,4.0,Vancer,Maibock / Helles Bock,3.5,3.0,Dundee Pale Bock Lager,6.2,21861
434,Cervejaria Sul Brasileira,1144368796,4.0,2.5,3.0,barneby,Schwarzbier,2.5,3.0,Xingu Black Beer,4.7,1314
22,Unibroue,1042831328,4.5,4.5,4.0,mickeymac,Belgian Strong Pale Ale,4.5,4.5,Unibroue 11,11.0,7361
99,Matt Brewing Company,1158825496,4.0,4.0,3.0,Globetrotter,American IPA,3.5,3.5,Saranac India Pale Ale,5.8,1464
388,Brasserie Cantillon,1309194947,4.0,4.0,4.5,billshmeinke,Lambic - Unblended,4.5,4.0,Cantillon Iris,5.0,7435
378,Atlantic Brewing Company,1258322519,3.5,3.0,3.5,shoude,Herbed / Spiced Beer,4.0,3.5,Mount Desert Island Ginger,5.2,6950
392,Weyerbacher Brewing Co.,1305931861,4.5,4.5,4.0,bs870621345,Quadrupel (Quad),4.0,4.5,Blasphemy,11.8,35774
17856,Rex Beverage Holdings,1317357918,2.5,2.5,3.5,FickleBeast,Märzen / Oktoberfest,2.5,2.5,Horny Goat Oktoberfest,6.0,62501
252,Bayerische Staatsbrauerei Weihenstephan,1315792202,4.0,4.5,4.0,RickS95,Dunkelweizen,3.5,4.0,Weihenstephaner Hefeweissbier Dunkel,5.3,808
345,Victory Brewing Company,1177115294,4.5,3.5,4.5,ericj551,Witbier,3.5,4.0,Whirlwind Witbier,5.0,1015
1480,Matilda Bay Brewing Co.,1170417736,2.5,3.5,3.5,Kulrak,Vienna Lager,3.0,2.0,Rooftop Red Lager,4.7,24030
710,Jacob Leinenkugel Brewing Company,1212884314,4.0,4.0,3.5,musicjustintime,Fruit / Vegetable Beer,3.5,3.5,Leinenkugel's Summer Shandy,4.2,36010
60,Cooperstown Brewing Company,1209083852,4.0,4.0,4.5,craigowens,English India Pale Ale (IPA),4.0,3.5,Back Yard India Pale Ale,6.1,1599
170,Stone Coast Brewing Co.,1224072127,3.0,3.5,3.5,thekevlarkid,Bock,3.0,3.5,Knuckleball Bock,5.0,11841
30,Avery Brewing Company,1277169866,4.0,4.0,3.5,stimulus,Belgian Pale Ale,4.0,3.5,Karma,5.2,23042
396,AleSmith Brewing Company,1185058119,5.0,4.5,4.5,Estarrio,American Strong Ale,4.5,4.5,AleSmith Decadence 2006 (Dead By Dawn),9.9,37610
345,Victory Brewing Company,1132445637,4.5,5.0,4.5,jasonpeckins32,American IPA,4.0,4.5,HopDevil Ale,6.7,1005
17963,Nectar Ales,1300145972,3.0,4.0,4.5,rrski198,American IPA,3.0,4.0,IPA Nectar,6.8,9024
423,Boulevard Brewing Co.,1223587952,4.5,4.5,3.5,Reino,Tripel,4.0,4.0,Long Strange Tripel,9.0,39754
9629,Short's Brewing Company,1282768339,5.0,4.5,4.0,OWSLEY069,American IPA,4.0,4.5,Short's Huma-Lupa-Licious IPA,6.9,17900
9897,Jolly Pumpkin Artisan Ales,1180836944,4.0,4.5,4.0,Georgiabeer,American Brown Ale,4.0,4.5,Maracaibo Especial,7.5,22257
28,Anchor Brewing Company,1058768290,4.5,4.0,4.0,BeerMansGirl,American Pale Ale (APA),4.0,4.0,Anchor Liberty Ale,6.0,665
418,Left Hand Brewing Company,1099591721,4.0,4.5,5.0,Mitchster,American IPA,4.0,4.5,Warrior IPA,7.6,9182
113,Samuel Smith Old Brewery (Tadcaster),1164919636,4.5,4.5,4.0,ellisdee97,Russian Imperial Stout,4.5,4.5,Samuel Smith's Imperial Stout,7.0,782
1199,Founders Brewing Company,1310478440,4.5,4.5,4.5,iflah45,American Double / Imperial Stout,4.0,5.0,Founders KBS (Kentucky Breakfast Stout),11.2,19960
10099,Dogfish Head Brewery,1257127479,4.5,4.0,4.0,drabmuh,American Double / Imperial IPA,4.0,4.5,120 Minute IPA,18.0,9086
139,Shipyard Brewing Co.,1255739004,3.0,3.5,3.0,Redrover,Pumpkin Ale,3.0,3.5,Pumpkinhead Ale,5.1,1932
14400,Ninkasi Brewing Company,1230605833,4.5,5.0,4.5,mikesgroove,American Double / Imperial IPA,4.5,4.5,Tricerahops Double IPA,8.8,37966
119,Otter Creek Brewing / Wolaver's,1157395947,3.5,3.5,3.0,BEERchitect,American Pale Ale (APA),3.5,3.5,Otter Creek Pale Ale,4.6,432
23495,Professor Fritz Briem,1218577008,4.0,4.0,3.5,roadhouse,Berliner Weissbier,4.0,4.5,Professor Fritz Briem 1809 Berliner Weisse,5.0,36378
10397,Sly Fox Brewing Company,1275151376,4.0,4.0,4.5,TheFightfan1,American IPA,3.5,4.5,Route 113 India Pale Ale,7.0,28792
20914,Vofas-Engelman,1279298885,3.0,3.5,3.5,MasterSki,Kvass,4.0,3.0,Smetonika Gira,1.2,60080
73,Great Lakes Brewing Company,1317078858,5.0,4.5,4.0,goldbot,American Porter,4.5,5.0,Great Lakes Edmund Fitzgerald Porter,5.8,226
147,Stone Brewing Co.,1276230253,4.0,4.5,4.0,djbreezy,Russian Imperial Stout,4.0,4.5,Stone Imperial Russian Stout,10.5,1160
863,Russian River Brewing Company,1302488572,4.0,4.0,3.5,zhanson88,American Wild Ale,4.0,4.5,Consecration,10.0,45653
1549,Goose Island Beer Co.,1298077037,3.5,3.5,3.5,Vonerichs,Saison / Farmhouse Ale,4.0,4.0,Pepe Nero,6.0,57202
220,Lagunitas Brewing Company,1323917462,4.5,4.0,2.5,russpowell,Weizenbock,4.5,5.0,Bavarian-Styled Doppel Weizen,9.0,73131
287,"Bell's Brewery, Inc.",1122862882,4.0,4.5,5.0,ViveLaChouffe,Russian Imperial Stout,4.5,5.0,Bell's Expedition Stout,10.5,1444
22893,Epic Brewing Co.,1307415812,3.0,3.0,4.0,ejyoung,Saison / Farmhouse Ale,3.0,3.5,Sour Apple Saison,7.8,59145
689,Two Brothers Brewing Company,1160168967,4.5,4.0,4.0,rhoadsrage,American Pale Ale (APA),4.0,4.0,Sheffields Pale Ale,,33089
103,"Middle Ages Brewing Co., Ltd.",1153144632,5.0,4.0,4.5,guzzle211,Russian Imperial Stout,4.0,4.5,Dragonslayer,9.5,2004
158,Great Divide Brewing Company,1192243556,3.0,4.0,4.5,Lothore,American Double / Imperial IPA,4.0,3.0,Hercules Double IPA,10.0,17060
1549,Goose Island Beer Co.,1298775635,4.0,4.0,4.0,foogerd,Flanders Oud Bruin,3.5,4.0,Madame Rose,7.0,51983
863,Russian River Brewing Company,1313267534,4.5,4.5,4.0,dtivp,American Double / Imperial IPA,4.0,4.5,Pliny The Elder,8.0,7971
17981,Cigar City Brewing,1295832132,4.0,3.5,4.0,321jeff,American IPA,4.0,4.0,Jai Alai IPA,7.5,46363
10099,Dogfish Head Brewery,1208489167,4.5,4.5,4.0,asabreed,Fruit / Vegetable Beer,4.5,4.5,Black & Blue,10.0,32437
766,Heartland Brewery Union Square,1199340132,3.5,3.5,3.5,RblWthACoz,American Amber / Red Lager,4.0,4.0,Heartland Brewery Berry Champagne Ale,5.7,36592
17981,Cigar City Brewing,1295739678,4.0,3.5,4.0,Billolick,American Brown Ale,4.0,4.0,Improv (Improvisación) Oatmeal Rye India-Style Brown Ale,9.0,48825
12142,Williams Brothers Brewing Company,1229456787,2.0,3.5,4.0,magictrokini,Scottish Gruit / Ancient Herbed Ale,2.0,1.0,Alba Scots Pine Ale,7.5,243
5943,Brauerei Michael Plank,1206341093,5.0,4.5,4.5,MuenchenerKindl,Weizenbock,4.5,4.5,Plank Bavarian Heller Weizenbock,7.5,36326
45,Brooklyn Brewery,1324177586,3.5,4.0,4.0,dgilks,English India Pale Ale (IPA),3.5,3.5,Brooklyn East India Pale Ale,6.8,147
112,North Coast Brewing Co.,1167608909,4.0,3.5,4.0,thefinetaste376,Russian Imperial Stout,4.5,5.0,Old Rasputin Russian Imperial Stout,9.0,412
898,Heavy Seas Beer,1214063876,4.0,4.0,4.0,dsa7783,Märzen / Oktoberfest,3.0,3.5,Heavy Seas - Märzen,5.75,57341
63,Deschutes Brewery,1236875449,5.0,3.5,4.0,greywolf,American Double / Imperial Stout,4.5,4.5,The Abyss,11.0,34420
391,Big Rock Brewery,1303183657,3.0,3.0,4.5,markaberrant,English India Pale Ale (IPA),4.0,3.5,India Pale Ale,5.0,5084
462,Sackets Harbor Brewing Co.,1144543645,4.0,3.5,4.0,oberon,American Pale Ale (APA),4.0,4.5,Thousand Islands Pale Ale,6.3,25683
202,Brouwerij Bosteels,1281417193,4.5,4.0,3.5,MbpBugeye,Tripel,4.0,4.5,Tripel Karmeliet,8.4,656
20681,Maine Beer Company,1303064310,4.5,4.5,4.5,Kinsman,American Amber / Red Ale,4.0,4.5,Zoe,7.2,54522
216,Brouwerij Rodenbach N.V.,1057902797,4.0,5.0,4.5,dmarch,Flanders Red Ale,4.5,4.0,Rodenbach Grand Cru,6.0,673
42,Brewery Ommegang,1306543606,3.5,3.0,4.0,TMoney2591,Belgian Pale Ale,3.5,3.5,Rare Vos (Amber Ale),6.5,593
1177,Minneapolis Town Hall Brewery,1249677398,4.0,4.5,4.0,Viggo,Russian Imperial Stout,4.0,4.5,Ol' Jack Frost Imperial Stout,8.9,28004
688,Coastal Extreme Brewing Co.,1283116229,4.0,4.0,4.0,Wasatch,Doppelbock,4.0,4.0,Newport Storm '03,11.9,13757
1471,Dark Horse Brewing Company,1288795088,4.0,4.0,4.0,Stinkypuss,American IPA,4.0,4.0,Dark Horse Crooked Tree IPA,6.0,5385
147,Stone Brewing Co.,1263004221,3.5,4.0,4.0,zacarias,American Strong Ale,4.0,3.5,Double Bastard Ale,10.5,1056
140,Sierra Nevada Brewing Co.,1298860940,4.0,4.5,4.0,HopHead84,American Barleywine,4.0,4.0,Sierra Nevada Bigfoot Barleywine Style Ale,9.6,2671
42,Brewery Ommegang,1252740370,5.0,4.0,4.0,bret27,Flanders Red Ale,4.0,4.5,Ommegang Rouge,5.5,44091
418,Left Hand Brewing Company,1301509771,4.5,4.0,3.5,orangesol,Foreign / Export Stout,4.0,4.0,Fade To Black Volume 1 - Foreign Export Stout,8.5,54076
268,Brouwerij Straffe Hendrik / Huisbrouwerij De Halve Maan,1305643649,2.5,3.0,4.0,tbeckett,Quadrupel (Quad),2.5,2.5,Straffe Hendrik Quadrupel,11.0,63185
99,Matt Brewing Company,1222465246,3.5,3.5,4.0,Seanibus,Märzen / Oktoberfest,3.0,4.0,Saranac Octoberfest,5.4,1522
187,Brouwerij Lindemans,1297625968,4.0,3.5,3.5,TMoney2591,Lambic - Fruit,4.0,3.5,Lindemans Apple,3.5,36583
178,J.W. Lees & Co (Brewers) Ltd,1280071701,4.0,3.5,4.0,cbutova,English Barleywine,4.0,4.0,J.W. Lees Vintage Harvest Ale,11.5,705
870,Moylan's Brewery,1277608270,3.5,3.5,4.0,Mora2000,American Porter,3.5,3.5,Chelsea Porter,5.0,55357
345,Victory Brewing Company,1234151902,4.0,4.0,3.5,kshankar,American Barleywine,4.0,4.0,Old Horizontal,11.0,1009
1634,Gilded Otter Brewing Company,1274899576,4.0,4.0,4.0,plaid75,Irish Dry Stout,4.0,4.0,Stone House Irish Stout,4.5,49346
130,Boulder Beer / Wilderness Pub,1219713425,3.0,4.0,3.0,dacrza1,Winter Warmer,3.0,3.5,Never Summer Ale,5.94,9590
63,Deschutes Brewery,1064251773,4.5,3.5,4.0,alexgash,German Pilsener,4.0,4.0,Pine Mountain Pils,5.1,1028
132,Rogue Ales,1247434020,4.0,4.0,4.5,Cyberkedi,Extra Special / Strong Bitter (ESB),4.5,4.0,XS Imperial Younger's Special Bitter,7.1,34761
738,Brasserie Fantôme,1301021192,4.5,4.0,3.5,MbpBugeye,Saison / Farmhouse Ale,3.5,4.0,Fantôme De Noel,10.0,2204
392,Weyerbacher Brewing Co.,1161897995,3.0,3.0,3.5,foureyedgeek,Old Ale,3.0,3.0,Black Hole,7.0,16637
30,Avery Brewing Company,1182045478,4.0,3.5,4.0,oakbluff,Belgian Strong Dark Ale,4.0,4.5,Collaboration Not Litigation Ale,8.72,34877
7464,Sankt Gallen Brewery,1320201124,4.5,3.5,4.5,afksports,Russian Imperial Stout,4.5,4.0,Sanktgallen Imperial Chocolate Stout,8.5,30726
2085,Dragonmead Microbrewery,1297452095,2.0,3.0,4.0,rings,Scotch Ale / Wee Heavy,4.0,3.5,Dragonmead Under The Kilt Wee Heavy,7.8,6685
15090,Søgaards Bryghus,1213750742,4.0,3.5,4.0,NeroFiddled,Bock,4.0,4.0,Julebuk,6.3,34533
9408,Great Lakes Brewery,1308890350,4.0,4.0,3.5,northyorksammy,American IPA,4.0,4.0,"Great Lakes Chinook, Line And Sinker",6.9,70344
402,Old Dominion Brewing Company,1129142659,5.0,4.5,4.5,RBorsato,Irish Red Ale,4.5,4.5,Dominion Irish Cream Ale,,26356
